<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.22	12:00:00	1.07701	1.07790	1.07701	1.07752	2443	0	0
2021.01.22	13:00:00	1.07752	1.07767	1.07669	1.07744	3021	0	0
2021.01.22	14:00:00	1.07745	1.07770	1.07690	1.07761	2851	0	0
2021.01.22	15:00:00	1.07764	1.07805	1.07722	1.07734	3644	0	0
2021.01.22	16:00:00	1.07734	1.07797	1.07726	1.07774	3674	0	0
2021.01.22	17:00:00	1.07775	1.07835	1.07745	1.07816	2817	0	0
2021.01.22	18:00:00	1.07816	1.07846	1.07758	1.07793	2937	0	0
2021.01.22	19:00:00	1.07791	1.07816	1.07777	1.07790	1658	0	0
2021.01.22	20:00:00	1.07790	1.07827	1.07777	1.07808	2406	0	0
2021.01.22	21:00:00	1.07806	1.07812	1.07735	1.07747	1856	0	0
2021.01.24	23:00:00	1.07619	1.07851	1.07615	1.07742	904	0	0
2021.01.25	00:00:00	1.07742	1.07825	1.07690	1.07748	1876	0	0
2021.01.25	01:00:00	1.07748	1.07788	1.07728	1.07729	1188	0	0
2021.01.25	02:00:00	1.07729	1.07782	1.07726	1.07759	1754	0	0
2021.01.25	03:00:00	1.07759	1.07797	1.07753	1.07766	2012	0	0
2021.01.25	04:00:00	1.07767	1.07796	1.07766	1.07782	914	0	0
2021.01.25	05:00:00	1.07784	1.07805	1.07773	1.07790	753	0	0
2021.01.25	06:00:00	1.07790	1.07805	1.07774	1.07791	1235	0	0
2021.01.25	07:00:00	1.07792	1.07826	1.07780	1.07821	1512	0	0
2021.01.25	08:00:00	1.07821	1.07826	1.07775	1.07795	2261	0	0
2021.01.25	09:00:00	1.07794	1.07881	1.07763	1.07816	4527	0	0
2021.01.25	10:00:00	1.07817	1.07850	1.07747	1.07767	3758	0	0
2021.01.25	11:00:00	1.07766	1.07813	1.07744	1.07764	3423	0	0
2021.01.25	12:00:00	1.07765	1.07788	1.07734	1.07747	1622	0	0
2021.01.25	13:00:00	1.07746	1.07781	1.07704	1.07752	1987	0	0
2021.01.25	14:00:00	1.07753	1.07790	1.07689	1.07760	2455	0	0
2021.01.25	15:00:00	1.07760	1.07816	1.07710	1.07735	3902	0	0
2021.01.25	16:00:00	1.07733	1.07808	1.07695	1.07789	6094	0	0
2021.01.25	17:00:00	1.07789	1.07837	1.07757	1.07812	4635	0	0
2021.01.25	18:00:00	1.07820	1.07860	1.07788	1.07842	2096	0	0
2021.01.25	19:00:00	1.07841	1.07866	1.07822	1.07822	1495	0	0
2021.01.25	20:00:00	1.07823	1.07841	1.07801	1.07807	2009	0	0
2021.01.25	21:00:00	1.07809	1.07844	1.07809	1.07823	1543	0	0
2021.01.25	22:00:00	1.07822	1.07852	1.07805	1.07829	1585	0	0
2021.01.25	23:00:00	1.07782	1.07909	1.07763	1.07811	2114	0	0
2021.01.26	00:00:00	1.07808	1.07856	1.07793	1.07846	707	0	0
2021.01.26	01:00:00	1.07833	1.07854	1.07804	1.07807	897	0	0
2021.01.26	02:00:00	1.07808	1.07843	1.07808	1.07832	1544	0	0
2021.01.26	03:00:00	1.07841	1.07861	1.07815	1.07842	1675	0	0
2021.01.26	04:00:00	1.07842	1.07870	1.07820	1.07829	1500	0	0
2021.01.26	05:00:00	1.07829	1.07836	1.07788	1.07814	1156	0	0
2021.01.26	06:00:00	1.07814	1.07822	1.07797	1.07811	1187	0	0
2021.01.26	07:00:00	1.07811	1.07816	1.07780	1.07799	1469	0	0
2021.01.26	08:00:00	1.07796	1.07823	1.07705	1.07722	2261	0	0
2021.01.26	09:00:00	1.07722	1.07850	1.07721	1.07847	3144	0	0
2021.01.26	10:00:00	1.07847	1.07873	1.07809	1.07848	2674	0	0
2021.01.26	11:00:00	1.07849	1.07872	1.07801	1.07857	1863	0	0
2021.01.26	12:00:00	1.07857	1.07929	1.07817	1.07861	2351	0	0
2021.01.26	13:00:00	1.07861	1.07936	1.07845	1.07889	3242	0	0
2021.01.26	14:00:00	1.07889	1.07951	1.07870	1.07929	2884	0	0
2021.01.26	15:00:00	1.07927	1.07960	1.07890	1.07907	3835	0	0
2021.01.26	16:00:00	1.07909	1.08008	1.07893	1.07953	5448	0	0
2021.01.26	17:00:00	1.07954	1.07962	1.07853	1.07870	3578	0	0
2021.01.26	18:00:00	1.07870	1.07896	1.07839	1.07855	2348	0	0
2021.01.26	19:00:00	1.07854	1.07881	1.07843	1.07874	1078	0	0
2021.01.26	20:00:00	1.07874	1.07883	1.07843	1.07852	1078	0	0
2021.01.26	21:00:00	1.07853	1.07859	1.07825	1.07830	1575	0	0
2021.01.26	22:00:00	1.07829	1.07846	1.07804	1.07826	3013	0	0
2021.01.26	23:00:00	1.07806	1.07884	1.07795	1.07841	258	0	0
2021.01.27	00:00:00	1.07839	1.07868	1.07808	1.07841	822	0	0
2021.01.27	01:00:00	1.07836	1.07856	1.07831	1.07842	1659	0	0
2021.01.27	02:00:00	1.07842	1.07861	1.07812	1.07816	1595	0	0
2021.01.27	03:00:00	1.07816	1.07826	1.07800	1.07805	981	0	0
2021.01.27	04:00:00	1.07805	1.07822	1.07796	1.07814	944	0	0
2021.01.27	05:00:00	1.07815	1.07816	1.07798	1.07805	408	0	0
2021.01.27	06:00:00	1.07805	1.07820	1.07801	1.07801	643	0	0
2021.01.27	07:00:00	1.07802	1.07839	1.07800	1.07824	669	0	0
2021.01.27	08:00:00	1.07824	1.07834	1.07764	1.07767	1329	0	0
2021.01.27	09:00:00	1.07768	1.07794	1.07722	1.07785	4187	0	0
2021.01.27	10:00:00	1.07783	1.07790	1.07657	1.07698	5014	0	0
2021.01.27	11:00:00	1.07697	1.07717	1.07618	1.07668	2377	0	0
2021.01.27	12:00:00	1.07669	1.07690	1.07602	1.07648	2403	0	0
2021.01.27	13:00:00	1.07648	1.07677	1.07609	1.07619	3321	0	0
2021.01.27	14:00:00	1.07618	1.07662	1.07571	1.07626	4658	0	0
2021.01.27	15:00:00	1.07626	1.07638	1.07506	1.07522	8502	0	0
2021.01.27	16:00:00	1.07523	1.07583	1.07498	1.07545	9335	0	0
2021.01.27	17:00:00	1.07546	1.07601	1.07513	1.07573	4109	0	0
2021.01.27	18:00:00	1.07574	1.07615	1.07545	1.07609	2508	0	0
2021.01.27	19:00:00	1.07607	1.07647	1.07566	1.07577	2154	0	0
2021.01.27	20:00:00	1.07573	1.07655	1.07573	1.07606	3921	0	0
2021.01.27	21:00:00	1.07606	1.07628	1.07577	1.07590	3756	0	0
2021.01.27	22:00:00	1.07591	1.07647	1.07570	1.07630	5482	0	0
2021.01.27	23:00:00	1.07546	1.07718	1.07541	1.07592	720	0	0
2021.01.28	00:00:00	1.07589	1.07659	1.07574	1.07619	1888	0	0
2021.01.28	01:00:00	1.07619	1.07640	1.07560	1.07578	2366	0	0
2021.01.28	02:00:00	1.07577	1.07643	1.07561	1.07627	2936	0	0
2021.01.28	03:00:00	1.07627	1.07641	1.07566	1.07579	1424	0	0
2021.01.28	04:00:00	1.07578	1.07587	1.07540	1.07549	1637	0	0
2021.01.28	05:00:00	1.07548	1.07564	1.07519	1.07552	1459	0	0
2021.01.28	06:00:00	1.07553	1.07591	1.07526	1.07575	2143	0	0
2021.01.28	07:00:00	1.07575	1.07586	1.07534	1.07574	1110	0	0
2021.01.28	08:00:00	1.07573	1.07625	1.07527	1.07596	2760	0	0
2021.01.28	09:00:00	1.07598	1.07701	1.07589	1.07684	4158	0	0
2021.01.28	10:00:00	1.07685	1.07751	1.07678	1.07721	4009	0	0
2021.01.28	11:00:00	1.07720	1.07791	1.07708	1.07715	3721	0	0
2021.01.28	12:00:00	1.07714	1.07792	1.07711	1.07758	3119	0	0
2021.01.28	13:00:00	1.07759	1.07826	1.07750	1.07797	3141	0	0
2021.01.28	14:00:00	1.07798	1.07849	1.07761	1.07834	5117	0	0
2021.01.28	15:00:00	1.07835	1.07897	1.07725	1.07734	6510	0	0
2021.01.28	16:00:00	1.07733	1.07741	1.07641	1.07700	5751	0	0
2021.01.28	17:00:00	1.07701	1.07768	1.07687	1.07720	4129	0	0
2021.01.28	18:00:00	1.07720	1.07745	1.07676	1.07699	2457	0	0
2021.01.28	19:00:00	1.07701	1.07728	1.07676	1.07724	2419	0	0
2021.01.28	20:00:00	1.07725	1.07733	1.07689	1.07703	1207	0	0
2021.01.28	21:00:00	1.07702	1.07729	1.07692	1.07705	1502	0	0
2021.01.28	22:00:00	1.07704	1.07731	1.07677	1.07714	1984	0	0
2021.01.28	23:00:00	1.07713	1.07748	1.07650	1.07681	516	0	0
2021.01.29	00:00:00	1.07685	1.07732	1.07674	1.07702	1045	0	0
2021.01.29	01:00:00	1.07699	1.07719	1.07659	1.07682	2013	0	0
2021.01.29	02:00:00	1.07683	1.07716	1.07663	1.07686	1699	0	0
2021.01.29	03:00:00	1.07678	1.07697	1.07655	1.07674	2017	0	0
2021.01.29	04:00:00	1.07673	1.07686	1.07644	1.07654	1223	0	0
2021.01.29	05:00:00	1.07653	1.07667	1.07644	1.07657	1109	0	0
2021.01.29	06:00:00	1.07657	1.07657	1.07601	1.07616	2409	0	0
2021.01.29	07:00:00	1.07616	1.07661	1.07606	1.07612	1363	0	0
2021.01.29	08:00:00	1.07611	1.07669	1.07603	1.07650	1867	0	0
2021.01.29	09:00:00	1.07652	1.07738	1.07610	1.07708	4827	0	0
2021.01.29	10:00:00	1.07694	1.07814	1.07686	1.07754	4493	0	0
2021.01.29	11:00:00	1.07756	1.07813	1.07717	1.07807	3954	0	0
2021.01.29	12:00:00	1.07807	1.07862	1.07796	1.07802	2560	0	0
2021.01.29	13:00:00	1.07800	1.07894	1.07785	1.07860	3831	0	0
2021.01.29	14:00:00	1.07860	1.08015	1.07835	1.07869	7831	0	0
2021.01.29	15:00:00	1.07862	1.07955	1.07847	1.07946	4413	0	0
2021.01.29	16:00:00	1.07944	1.08085	1.07920	1.08060	7089	0	0
2021.01.29	17:00:00	1.08059	1.08091	1.07993	1.08070	5550	0	0
2021.01.29	18:00:00	1.08071	1.08100	1.07987	1.08039	4152	0	0
2021.01.29	19:00:00	1.08040	1.08103	1.08013	1.08025	3552	0	0
2021.01.29	20:00:00	1.08016	1.08064	1.08004	1.08058	2740	0	0
2021.01.29	21:00:00	1.08058	1.08103	1.08029	1.08090	3115	0	0
2021.01.31	23:00:00	1.07894	1.08114	1.07855	1.07935	1146	0	0
2021.02.01	00:00:00	1.07937	1.08121	1.07861	1.08083	3023	0	0
2021.02.01	01:00:00	1.08070	1.08100	1.08056	1.08058	1647	0	0
2021.02.01	02:00:00	1.08057	1.08106	1.08057	1.08077	1572	0	0
2021.02.01	03:00:00	1.08076	1.08158	1.08076	1.08154	1028	0	0
2021.02.01	04:00:00	1.08154	1.08189	1.08146	1.08154	1267	0	0
2021.02.01	05:00:00	1.08154	1.08189	1.08146	1.08167	1305	0	0
2021.02.01	06:00:00	1.08166	1.08178	1.08147	1.08167	1271	0	0
2021.02.01	07:00:00	1.08167	1.08181	1.08122	1.08142	819	0	0
2021.02.01	08:00:00	1.08141	1.08182	1.08119	1.08170	1890	0	0
2021.02.01	09:00:00	1.08170	1.08254	1.08089	1.08211	7304	0	0
2021.02.01	10:00:00	1.08210	1.08258	1.08176	1.08213	5446	0	0
2021.02.01	11:00:00	1.08209	1.08251	1.08125	1.08196	4382	0	0
2021.02.01	12:00:00	1.08196	1.08251	1.08130	1.08156	2944	0	0
2021.02.01	13:00:00	1.08157	1.08207	1.08110	1.08115	2867	0	0
2021.02.01	14:00:00	1.08117	1.08270	1.08115	1.08250	3964	0	0
2021.02.01	15:00:00	1.08251	1.08273	1.08191	1.08195	4298	0	0
2021.02.01	16:00:00	1.08194	1.08245	1.08092	1.08228	5511	0	0
2021.02.01	17:00:00	1.08228	1.08247	1.08172	1.08207	3473	0	0
2021.02.01	18:00:00	1.08206	1.08221	1.08164	1.08195	2869	0	0
2021.02.01	19:00:00	1.08194	1.08215	1.08179	1.08209	1889	0	0
2021.02.01	20:00:00	1.08209	1.08249	1.08205	1.08216	1805	0	0
2021.02.01	21:00:00	1.08219	1.08229	1.08166	1.08177	1941	0	0
2021.02.01	22:00:00	1.08179	1.08207	1.08150	1.08187	1425	0	0
2021.02.01	23:00:00	1.08142	1.08253	1.08132	1.08167	266	0	0
2021.02.02	00:00:00	1.08169	1.08235	1.08166	1.08192	2009	0	0
2021.02.02	01:00:00	1.08191	1.08223	1.08180	1.08217	2189	0	0
2021.02.02	02:00:00	1.08217	1.08265	1.08200	1.08254	2454	0	0
2021.02.02	03:00:00	1.08254	1.08275	1.08237	1.08258	1450	0	0
2021.02.02	04:00:00	1.08259	1.08279	1.08248	1.08265	1925	0	0
2021.02.02	05:00:00	1.08266	1.08293	1.08260	1.08280	832	0	0
2021.02.02	06:00:00	1.08280	1.08295	1.08260	1.08284	926	0	0
2021.02.02	07:00:00	1.08285	1.08293	1.08244	1.08250	865	0	0
2021.02.02	08:00:00	1.08251	1.08315	1.08234	1.08298	2263	0	0
2021.02.02	09:00:00	1.08299	1.08336	1.08116	1.08161	3662	0	0
2021.02.02	10:00:00	1.08161	1.08170	1.08099	1.08143	2163	0	0
2021.02.02	11:00:00	1.08141	1.08160	1.08016	1.08063	4383	0	0
2021.02.02	12:00:00	1.08062	1.08095	1.07987	1.08044	2789	0	0
2021.02.02	13:00:00	1.08045	1.08088	1.08012	1.08017	2761	0	0
2021.02.02	14:00:00	1.08017	1.08127	1.08005	1.08092	3749	0	0
2021.02.02	15:00:00	1.08092	1.08180	1.08082	1.08130	4398	0	0
2021.02.02	16:00:00	1.08131	1.08159	1.08080	1.08106	4122	0	0
2021.02.02	17:00:00	1.08106	1.08122	1.08027	1.08030	2307	0	0
2021.02.02	18:00:00	1.08031	1.08072	1.08009	1.08026	4027	0	0
2021.02.02	19:00:00	1.08026	1.08057	1.08021	1.08029	1693	0	0
2021.02.02	20:00:00	1.08030	1.08049	1.08013	1.08016	1346	0	0
2021.02.02	21:00:00	1.08016	1.08098	1.08011	1.08074	2735	0	0
2021.02.02	22:00:00	1.08074	1.08126	1.08067	1.08072	2923	0	0
2021.02.02	23:00:00	1.08055	1.08137	1.08047	1.08082	314	0	0
2021.02.03	00:00:00	1.08081	1.08136	1.08074	1.08083	1362	0	0
2021.02.03	01:00:00	1.08083	1.08130	1.08073	1.08096	1326	0	0
2021.02.03	02:00:00	1.08098	1.08112	1.08082	1.08087	1536	0	0
2021.02.03	03:00:00	1.08088	1.08122	1.08084	1.08110	1193	0	0
2021.02.03	04:00:00	1.08121	1.08126	1.08096	1.08102	1191	0	0
2021.02.03	05:00:00	1.08102	1.08127	1.08101	1.08120	866	0	0
2021.02.03	06:00:00	1.08121	1.08140	1.08105	1.08120	986	0	0
2021.02.03	07:00:00	1.08121	1.08144	1.08111	1.08131	1349	0	0
2021.02.03	08:00:00	1.08132	1.08139	1.08056	1.08099	1892	0	0
2021.02.03	09:00:00	1.08100	1.08189	1.08099	1.08130	2441	0	0
2021.02.03	10:00:00	1.08128	1.08156	1.08031	1.08055	3200	0	0
2021.02.03	11:00:00	1.08055	1.08126	1.08046	1.08070	2875	0	0
2021.02.03	12:00:00	1.08071	1.08085	1.08013	1.08018	1515	0	0
2021.02.03	13:00:00	1.08018	1.08064	1.07999	1.08004	2291	0	0
2021.02.03	14:00:00	1.08005	1.08041	1.07955	1.08002	3306	0	0
2021.02.03	15:00:00	1.08001	1.08160	1.07982	1.08141	3655	0	0
2021.02.03	16:00:00	1.08141	1.08155	1.08036	1.08055	4582	0	0
2021.02.03	17:00:00	1.08056	1.08142	1.08048	1.08136	2300	0	0
2021.02.03	18:00:00	1.08144	1.08172	1.08116	1.08153	2319	0	0
2021.02.03	19:00:00	1.08153	1.08173	1.08137	1.08166	1519	0	0
2021.02.03	20:00:00	1.08166	1.08173	1.08138	1.08144	1037	0	0
2021.02.03	21:00:00	1.08145	1.08178	1.08129	1.08164	1934	0	0
2021.02.03	22:00:00	1.08161	1.08207	1.08155	1.08190	1669	0	0
2021.02.03	23:00:00	1.08161	1.08236	1.08130	1.08157	499	0	0
2021.02.04	00:00:00	1.08158	1.08218	1.08158	1.08182	1478	0	0
2021.02.04	01:00:00	1.08182	1.08209	1.08174	1.08191	1438	0	0
2021.02.04	02:00:00	1.08191	1.08220	1.08183	1.08214	2375	0	0
2021.02.04	03:00:00	1.08214	1.08223	1.08190	1.08214	1824	0	0
2021.02.04	04:00:00	1.08205	1.08223	1.08148	1.08156	1451	0	0
2021.02.04	05:00:00	1.08157	1.08179	1.08148	1.08155	1688	0	0
2021.02.04	06:00:00	1.08156	1.08178	1.08139	1.08151	1417	0	0
2021.02.04	07:00:00	1.08150	1.08169	1.08126	1.08163	978	0	0
2021.02.04	08:00:00	1.08172	1.08184	1.08115	1.08133	2737	0	0
2021.02.04	09:00:00	1.08133	1.08217	1.08106	1.08206	4300	0	0
2021.02.04	10:00:00	1.08205	1.08208	1.08116	1.08147	3806	0	0
2021.02.04	11:00:00	1.08145	1.08166	1.08103	1.08147	2871	0	0
2021.02.04	12:00:00	1.08149	1.08199	1.08131	1.08182	2392	0	0
2021.02.04	13:00:00	1.08182	1.08212	1.08154	1.08178	3888	0	0
2021.02.04	14:00:00	1.08180	1.08201	1.08150	1.08163	2744	0	0
2021.02.04	15:00:00	1.08164	1.08236	1.08151	1.08181	4148	0	0
2021.02.04	16:00:00	1.08181	1.08216	1.08149	1.08195	4013	0	0
2021.02.04	17:00:00	1.08194	1.08209	1.08133	1.08145	2147	0	0
2021.02.04	18:00:00	1.08147	1.08172	1.08103	1.08115	2146	0	0
2021.02.04	19:00:00	1.08116	1.08156	1.08109	1.08114	1622	0	0
2021.02.04	20:00:00	1.08115	1.08182	1.08102	1.08177	1661	0	0
2021.02.04	21:00:00	1.08177	1.08184	1.08140	1.08171	1398	0	0
2021.02.04	22:00:00	1.08173	1.08198	1.08154	1.08170	2341	0	0
2021.02.04	23:00:00	1.08115	1.08235	1.08102	1.08164	1421	0	0
2021.02.05	00:00:00	1.08165	1.08190	1.08160	1.08184	2054	0	0
2021.02.05	01:00:00	1.08177	1.08202	1.08165	1.08169	2103	0	0
2021.02.05	02:00:00	1.08167	1.08178	1.08144	1.08144	1925	0	0
2021.02.05	03:00:00	1.08145	1.08172	1.08116	1.08119	1440	0	0
2021.02.05	04:00:00	1.08119	1.08130	1.08110	1.08114	1608	0	0
2021.02.05	05:00:00	1.08115	1.08129	1.08110	1.08117	1210	0	0
2021.02.05	06:00:00	1.08117	1.08139	1.08108	1.08126	1427	0	0
2021.02.05	07:00:00	1.08127	1.08147	1.08118	1.08134	787	0	0
2021.02.05	08:00:00	1.08134	1.08148	1.08106	1.08125	1698	0	0
2021.02.05	09:00:00	1.08125	1.08168	1.08084	1.08113	4720	0	0
2021.02.05	10:00:00	1.08115	1.08156	1.08074	1.08143	2519	0	0
2021.02.05	11:00:00	1.08142	1.08175	1.08108	1.08125	1700	0	0
2021.02.05	12:00:00	1.08123	1.08236	1.08103	1.08233	2092	0	0
2021.02.05	13:00:00	1.08234	1.08253	1.08199	1.08251	2626	0	0
2021.02.05	14:00:00	1.08254	1.08299	1.08182	1.08278	5329	0	0
2021.02.05	15:00:00	1.08278	1.08338	1.08221	1.08259	3813	0	0
2021.02.05	16:00:00	1.08259	1.08340	1.08229	1.08266	3840	0	0
2021.02.05	17:00:00	1.08267	1.08297	1.08228	1.08271	2681	0	0
2021.02.05	18:00:00	1.08272	1.08332	1.08252	1.08324	2750	0	0
2021.02.05	19:00:00	1.08324	1.08356	1.08322	1.08332	1727	0	0
2021.02.05	20:00:00	1.08332	1.08349	1.08301	1.08342	918	0	0
2021.02.05	21:00:00	1.08345	1.08350	1.08307	1.08330	1532	0	0
2021.02.07	23:00:00	1.08195	1.08261	1.08172	1.08220	221	0	38
2021.02.08	00:00:00	1.08227	1.08339	1.08217	1.08319	4791	0	0
2021.02.08	01:00:00	1.08321	1.08367	1.08310	1.08332	2371	0	0
2021.02.08	02:00:00	1.08333	1.08365	1.08317	1.08325	1166	0	0
2021.02.08	03:00:00	1.08325	1.08355	1.08318	1.08339	728	0	0
2021.02.08	04:00:00	1.08339	1.08343	1.08296	1.08317	821	0	0
2021.02.08	05:00:00	1.08318	1.08323	1.08293	1.08299	837	0	0
2021.02.08	06:00:00	1.08298	1.08326	1.08298	1.08305	748	0	0
2021.02.08	07:00:00	1.08305	1.08323	1.08274	1.08320	617	0	0
2021.02.08	08:00:00	1.08320	1.08350	1.08296	1.08339	1269	0	0
2021.02.08	09:00:00	1.08340	1.08396	1.08300	1.08323	1985	0	0
2021.02.08	10:00:00	1.08323	1.08386	1.08306	1.08374	1614	0	0
2021.02.08	11:00:00	1.08373	1.08388	1.08328	1.08346	1867	0	0
2021.02.08	12:00:00	1.08347	1.08378	1.08336	1.08350	1171	0	0
2021.02.08	13:00:00	1.08349	1.08465	1.08346	1.08459	1804	0	0
2021.02.08	14:00:00	1.08459	1.08462	1.08387	1.08404	3526	0	0
2021.02.08	15:00:00	1.08404	1.08416	1.08337	1.08360	3617	0	0
2021.02.08	16:00:00	1.08360	1.08384	1.08289	1.08292	3351	0	0
2021.02.08	17:00:00	1.08291	1.08303	1.08221	1.08238	2802	0	0
2021.02.08	18:00:00	1.08239	1.08287	1.08222	1.08259	4025	0	0
2021.02.08	19:00:00	1.08260	1.08305	1.08249	1.08291	3032	0	0
2021.02.08	20:00:00	1.08290	1.08351	1.08288	1.08335	2712	0	0
2021.02.08	21:00:00	1.08335	1.08339	1.08295	1.08322	2110	0	0
2021.02.08	22:00:00	1.08321	1.08341	1.08297	1.08319	1595	0	0
2021.02.08	23:00:00	1.08170	1.08399	1.08170	1.08219	2026	0	0
2021.02.09	00:00:00	1.08221	1.08328	1.08219	1.08307	1306	0	0
2021.02.09	01:00:00	1.08308	1.08336	1.08294	1.08315	1084	0	0
2021.02.09	02:00:00	1.08314	1.08328	1.08289	1.08303	1334	0	0
2021.02.09	03:00:00	1.08303	1.08335	1.08276	1.08293	2550	0	0
2021.02.09	04:00:00	1.08295	1.08314	1.08259	1.08277	1416	0	0
2021.02.09	05:00:00	1.08278	1.08294	1.08258	1.08258	1065	0	0
2021.02.09	06:00:00	1.08258	1.08272	1.08249	1.08265	684	0	0
2021.02.09	07:00:00	1.08253	1.08272	1.08235	1.08245	785	0	0
2021.02.09	08:00:00	1.08245	1.08269	1.08208	1.08220	1464	0	0
2021.02.09	09:00:00	1.08220	1.08268	1.08207	1.08238	3888	0	0
2021.02.09	10:00:00	1.08238	1.08274	1.08193	1.08202	4061	0	0
2021.02.09	11:00:00	1.08203	1.08210	1.08139	1.08156	2390	0	0
2021.02.09	12:00:00	1.08154	1.08173	1.08123	1.08164	2231	0	0
2021.02.09	13:00:00	1.08164	1.08190	1.08150	1.08167	2104	0	0
2021.02.09	14:00:00	1.08167	1.08179	1.08103	1.08123	2923	0	0
2021.02.09	15:00:00	1.08123	1.08143	1.08080	1.08120	3989	0	0
2021.02.09	16:00:00	1.08123	1.08163	1.08046	1.08064	3844	0	0
2021.02.09	17:00:00	1.08065	1.08114	1.08046	1.08108	1998	0	0
2021.02.09	18:00:00	1.08099	1.08104	1.08067	1.08068	2991	0	0
2021.02.09	19:00:00	1.08068	1.08087	1.08045	1.08070	1353	0	0
2021.02.09	20:00:00	1.08074	1.08120	1.08057	1.08093	2722	0	0
2021.02.09	21:00:00	1.08093	1.08131	1.08093	1.08119	1602	0	0
2021.02.09	22:00:00	1.08121	1.08159	1.08116	1.08132	1662	0	0
2021.02.09	23:00:00	1.08095	1.08143	1.08095	1.08135	442	0	8
2021.02.10	00:00:00	1.08135	1.08158	1.08113	1.08147	946	0	0
2021.02.10	01:00:00	1.08140	1.08159	1.08127	1.08149	1088	0	0
2021.02.10	02:00:00	1.08141	1.08171	1.08133	1.08152	967	0	0
2021.02.10	03:00:00	1.08160	1.08192	1.08147	1.08166	1351	0	0
2021.02.10	04:00:00	1.08166	1.08181	1.08112	1.08120	849	0	0
2021.02.10	05:00:00	1.08120	1.08137	1.08114	1.08129	369	0	0
2021.02.10	06:00:00	1.08128	1.08137	1.08106	1.08119	584	0	0
2021.02.10	07:00:00	1.08118	1.08131	1.08083	1.08110	641	0	0
2021.02.10	08:00:00	1.08111	1.08122	1.08071	1.08112	1489	0	0
2021.02.10	09:00:00	1.08112	1.08114	1.08018	1.08039	2646	0	0
2021.02.10	10:00:00	1.08031	1.08071	1.07971	1.08056	2423	0	0
2021.02.10	11:00:00	1.08057	1.08070	1.08006	1.08025	1784	0	0
2021.02.10	12:00:00	1.08025	1.08072	1.08005	1.08027	985	0	0
2021.02.10	13:00:00	1.08019	1.08050	1.08001	1.08027	1895	0	0
2021.02.10	14:00:00	1.08028	1.08049	1.07959	1.07981	3771	0	0
2021.02.10	15:00:00	1.07980	1.08006	1.07956	1.07984	1879	0	0
2021.02.10	16:00:00	1.07984	1.08043	1.07972	1.08010	4160	0	0
2021.02.10	17:00:00	1.08012	1.08035	1.07864	1.07877	3307	0	0
2021.02.10	18:00:00	1.07878	1.07955	1.07862	1.07937	2559	0	0
2021.02.10	19:00:00	1.07936	1.07957	1.07925	1.07941	1528	0	0
2021.02.10	20:00:00	1.07941	1.07951	1.07910	1.07922	998	0	0
2021.02.10	21:00:00	1.07926	1.07929	1.07892	1.07909	1088	0	0
2021.02.10	22:00:00	1.07909	1.07925	1.07873	1.07902	1185	0	0
2021.02.10	23:00:00	1.07867	1.07937	1.07831	1.07882	363	0	0
2021.02.11	00:00:00	1.07884	1.07937	1.07861	1.07893	1191	0	0
2021.02.11	01:00:00	1.07892	1.07912	1.07888	1.07904	1053	0	0
2021.02.11	02:00:00	1.07903	1.07908	1.07866	1.07874	690	0	0
2021.02.11	03:00:00	1.07873	1.07902	1.07867	1.07883	811	0	0
2021.02.11	04:00:00	1.07884	1.07907	1.07884	1.07892	950	0	0
2021.02.11	05:00:00	1.07893	1.07909	1.07890	1.07903	1204	0	0
2021.02.11	06:00:00	1.07904	1.07922	1.07890	1.07914	1070	0	0
2021.02.11	07:00:00	1.07915	1.07935	1.07904	1.07928	497	0	0
2021.02.11	08:00:00	1.07929	1.07951	1.07911	1.07942	689	0	0
2021.02.11	09:00:00	1.07942	1.07964	1.07911	1.07957	2148	0	0
2021.02.11	10:00:00	1.07957	1.07981	1.07928	1.07967	1766	0	0
2021.02.11	11:00:00	1.07966	1.08006	1.07948	1.07955	927	0	0
2021.02.11	12:00:00	1.07956	1.07984	1.07940	1.07958	885	0	0
2021.02.11	13:00:00	1.07958	1.08010	1.07958	1.08010	1626	0	0
2021.02.11	14:00:00	1.08009	1.08057	1.07990	1.08046	2057	0	0
2021.02.11	15:00:00	1.08046	1.08066	1.08011	1.08037	2741	0	0
2021.02.11	16:00:00	1.08037	1.08076	1.07993	1.08017	2000	0	0
2021.02.11	17:00:00	1.08010	1.08024	1.07977	1.08008	2093	0	0
2021.02.11	18:00:00	1.08009	1.08036	1.07999	1.08003	1864	0	0
2021.02.11	19:00:00	1.08004	1.08050	1.07990	1.08032	1594	0	0
2021.02.11	20:00:00	1.08031	1.08034	1.07954	1.07962	2176	0	0
2021.02.11	21:00:00	1.07962	1.07981	1.07951	1.07969	1376	0	0
2021.02.11	22:00:00	1.07969	1.07979	1.07941	1.07961	889	0	0
2021.02.11	23:00:00	1.07879	1.08062	1.07854	1.07956	441	0	0
2021.02.12	00:00:00	1.07957	1.08002	1.07942	1.07972	494	0	0
2021.02.12	01:00:00	1.07970	1.07996	1.07946	1.07957	973	0	0
2021.02.12	02:00:00	1.07957	1.07982	1.07948	1.07960	688	0	0
2021.02.12	03:00:00	1.07961	1.07980	1.07946	1.07953	691	0	0
